,qid,Q0,result,rank,score,system,relevance,relevant_len,recall,precision
0,38,Q0,CACM-2867,1,35.97610656895787,ccisneu_StopNoStem_wordunigram_BM25,False,16.0,0.0,0.0
1,38,Q0,CACM-2941,2,31.622793253299214,ccisneu_StopNoStem_wordunigram_BM25,True,16.0,0.0,0.0
2,38,Q0,CACM-2082,3,21.097052177734533,ccisneu_StopNoStem_wordunigram_BM25,False,16.0,0.2,0.3333333333333333
3,38,Q0,CACM-2356,4,20.99944660635867,ccisneu_StopNoStem_wordunigram_BM25,False,16.0,0.2,0.25
4,38,Q0,CACM-2958,5,20.522891366450576,ccisneu_StopNoStem_wordunigram_BM25,True,16.0,0.2,0.2
5,38,Q0,CACM-2582,6,20.511399764103512,ccisneu_StopNoStem_wordunigram_BM25,False,16.0,0.2,0.16666666666666666
6,38,Q0,CACM-1359,7,19.86300087658984,ccisneu_StopNoStem_wordunigram_BM25,False,16.0,0.2,0.14285714285714285
7,38,Q0,CACM-3148,8,19.512556299912653,ccisneu_StopNoStem_wordunigram_BM25,False,16.0,0.2,0.125
8,38,Q0,CACM-3103,9,18.62004429150355,ccisneu_StopNoStem_wordunigram_BM25,True,16.0,0.4,0.2222222222222222
9,38,Q0,CACM-2247,10,18.357177323497005,ccisneu_StopNoStem_wordunigram_BM25,False,16.0,0.4,0.2
10,38,Q0,CACM-3031,11,18.200145800910388,ccisneu_StopNoStem_wordunigram_BM25,True,16.0,0.4,0.18181818181818182
11,38,Q0,CACM-3105,12,16.864894473843634,ccisneu_StopNoStem_wordunigram_BM25,False,16.0,0.4,0.16666666666666666
12,38,Q0,CACM-2651,13,14.828283273632646,ccisneu_StopNoStem_wordunigram_BM25,True,16.0,0.4,0.15384615384615385
13,38,Q0,CACM-2705,14,13.76821238770647,ccisneu_StopNoStem_wordunigram_BM25,False,16.0,0.4,0.14285714285714285
14,38,Q0,CACM-2956,15,13.764307418869539,ccisneu_StopNoStem_wordunigram_BM25,True,16.0,0.4,0.13333333333333333
15,38,Q0,CACM-2940,16,12.832049459763846,ccisneu_StopNoStem_wordunigram_BM25,True,16.0,0.4,0.125
16,38,Q0,CACM-0483,17,12.091374161878944,ccisneu_StopNoStem_wordunigram_BM25,False,16.0,0.4,0.11764705882352941
17,38,Q0,CACM-1625,18,11.983419960566394,ccisneu_StopNoStem_wordunigram_BM25,False,16.0,0.4,0.1111111111111111
18,38,Q0,CACM-0670,19,10.236332112548014,ccisneu_StopNoStem_wordunigram_BM25,False,16.0,0.4,0.10526315789473684
19,38,Q0,CACM-2084,20,10.221599256486106,ccisneu_StopNoStem_wordunigram_BM25,False,16.0,0.4,0.1
20,38,Q0,CACM-1698,21,10.179589940726563,ccisneu_StopNoStem_wordunigram_BM25,False,16.0,0.4,0.09523809523809523
21,38,Q0,CACM-1907,22,10.037815011939283,ccisneu_StopNoStem_wordunigram_BM25,False,16.0,0.4,0.09090909090909091
22,38,Q0,CACM-1614,23,9.944459954928199,ccisneu_StopNoStem_wordunigram_BM25,False,16.0,0.4,0.08695652173913043
23,38,Q0,CACM-1768,24,9.886456278180848,ccisneu_StopNoStem_wordunigram_BM25,False,16.0,0.6,0.125
24,38,Q0,CACM-2957,25,9.861067256791243,ccisneu_StopNoStem_wordunigram_BM25,True,16.0,0.6,0.12
25,38,Q0,CACM-2470,26,9.607600960914418,ccisneu_StopNoStem_wordunigram_BM25,False,16.0,0.6,0.11538461538461539
26,38,Q0,CACM-3087,27,9.3185565938479,ccisneu_StopNoStem_wordunigram_BM25,False,16.0,0.6,0.1111111111111111
27,38,Q0,CACM-0492,28,9.146814707979674,ccisneu_StopNoStem_wordunigram_BM25,False,16.0,0.6,0.10714285714285714
28,38,Q0,CACM-0618,29,9.047781235533613,ccisneu_StopNoStem_wordunigram_BM25,False,16.0,0.6,0.10344827586206896
29,38,Q0,CACM-2937,30,8.581723297855412,ccisneu_StopNoStem_wordunigram_BM25,False,16.0,0.6,0.1
30,38,Q0,CACM-0024,31,8.344160682918059,ccisneu_StopNoStem_wordunigram_BM25,False,16.0,0.6,0.0967741935483871
31,38,Q0,CACM-2265,32,8.30406499935105,ccisneu_StopNoStem_wordunigram_BM25,True,16.0,0.6,0.09375
32,38,Q0,CACM-2141,33,8.172021272391799,ccisneu_StopNoStem_wordunigram_BM25,False,16.0,0.6,0.09090909090909091
33,38,Q0,CACM-0583,34,8.118970186248832,ccisneu_StopNoStem_wordunigram_BM25,False,16.0,0.6,0.08823529411764706
34,38,Q0,CACM-1182,35,8.093643753895224,ccisneu_StopNoStem_wordunigram_BM25,False,16.0,0.6,0.08571428571428572
35,38,Q0,CACM-2109,36,7.973769490289106,ccisneu_StopNoStem_wordunigram_BM25,False,16.0,0.6,0.08333333333333333
36,38,Q0,CACM-1806,37,7.908590033555642,ccisneu_StopNoStem_wordunigram_BM25,False,16.0,0.6,0.08108108108108109
37,38,Q0,CACM-2184,38,7.779213603137636,ccisneu_StopNoStem_wordunigram_BM25,False,16.0,0.6,0.07894736842105263
38,38,Q0,CACM-2341,39,7.7750502434809405,ccisneu_StopNoStem_wordunigram_BM25,False,16.0,0.6,0.07692307692307693
39,38,Q0,CACM-0463,40,7.629666780571897,ccisneu_StopNoStem_wordunigram_BM25,False,16.0,0.6,0.075
40,38,Q0,CACM-1456,41,7.511548557902101,ccisneu_StopNoStem_wordunigram_BM25,False,16.0,0.6,0.07317073170731707
41,38,Q0,CACM-2939,42,7.496934491778643,ccisneu_StopNoStem_wordunigram_BM25,True,16.0,0.6,0.07142857142857142
42,38,Q0,CACM-1737,43,7.426500404989484,ccisneu_StopNoStem_wordunigram_BM25,False,16.0,0.6,0.06976744186046512
